txn_id,source,razorpay_payment_id,order_id,txn_amount,payment_method,created_at,day_of_week,is_weekend_or_holiday,merchant_category,had_dispute_flag,had_refund,refund_amount,gst_on_fee_flag,fee_amount,fee_amount_pending,tax_on_fee,fee_pct,days_to_settle,deduction_pct,settled_at,status,true_tax_category
TXN01759,synthetic,,order_synth_1759,14908.11,upi,2025-06-06T08:19:40,4,False,food_delivery,False,False,0.0,True,12.47,False,2.24,0.0008,1,0.001,2025-06-07T22:19:40,settled,gst_on_fee
TXN01280,synthetic,,order_synth_1280,16834.64,wallet,2025-06-06T08:52:14,4,False,food_delivery,False,False,0.0,True,254.17,False,45.75,0.0151,1,0.0178,2025-06-07T14:52:14,settled,gst_on_fee
TXN01637,synthetic,,order_synth_1637,4574.2,card,2025-06-06T09:01:30,4,False,retail,False,False,0.0,True,92.24,False,16.6,0.0202,2,0.0238,2025-06-08T09:01:30,settled,gst_on_fee
TXN01363,synthetic,,order_synth_1363,22461.69,card,2025-06-06T09:40:18,4,False,food_delivery,False,False,0.0,True,384.39,False,69.19,0.0171,2,0.0202,2025-06-08T10:40:18,settled,gst_on_fee
TXN01299,synthetic,,order_synth_1299,21735.52,upi,2025-06-06T12:50:21,4,False,retail,False,True,5534.88,True,0.0,False,0.0,0.0,0,0.2546,2025-06-06T16:50:21,refunded,refund_credit_note
TXN02027,synthetic,,order_synth_2027,2316.11,upi,2025-06-06T13:02:36,4,False,travel,False,False,0.0,True,11.9,False,2.14,0.0051,1,0.0061,2025-06-08T01:02:36,settled,gst_on_fee
TXN00632,synthetic,,order_synth_632,11036.36,card,2025-06-06T14:28:36,4,False,travel,False,False,0.0,True,232.42,False,41.84,0.0211,2,0.0249,2025-06-08T21:28:36,settled,gst_on_fee
TXN01458,synthetic,,order_synth_1458,10450.43,card,2025-06-06T14:52:53,4,False,saas,True,True,4413.41,True,206.42,False,37.16,0.0198,9,0.4456,2025-06-16T02:52:53,refunded,refund_credit_note
TXN00630,synthetic,,order_synth_630,24758.01,card,2025-06-06T16:42:13,4,False,saas,False,False,0.0,True,565.86,False,101.85,0.0229,2,0.027,2025-06-08T23:42:13,settled,gst_on_fee
TXN00763,synthetic,,order_synth_763,7213.75,upi,2025-06-06T16:57:25,4,False,retail,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-06-08T11:57:25,settled,taxable_sale
TXN01815,synthetic,,order_synth_1815,15286.26,wallet,2025-06-06T17:22:32,4,False,ecommerce,False,False,0.0,True,210.35,False,37.86,0.0138,2,0.0162,2025-06-09T05:22:32,settled,gst_on_fee
TXN00226,synthetic,,order_synth_226,12273.12,upi,2025-06-06T18:59:37,4,False,saas,False,False,0.0,True,32.08,False,5.77,0.0026,1,0.0031,2025-06-07T22:59:37,settled,gst_on_fee
TXN01910,synthetic,,order_synth_1910,22271.84,card,2025-06-06T19:41:29,4,False,saas,False,False,0.0,True,444.14,False,79.95,0.0199,1,0.0235,2025-06-08T04:41:29,settled,gst_on_fee
TXN01731,synthetic,,order_synth_1731,22310.88,netbanking,2025-06-06T20:13:26,4,False,retail,False,False,0.0,True,429.26,False,77.27,0.0192,2,0.0227,2025-06-09T11:13:26,settled,gst_on_fee
TXN01782,synthetic,,order_synth_1782,23998.67,netbanking,2025-06-06T20:26:16,4,False,saas,False,False,0.0,True,509.02,False,91.62,0.0212,1,0.025,2025-06-08T05:26:16,settled,gst_on_fee
TXN01417,synthetic,,order_synth_1417,6713.68,upi,2025-06-06T21:00:38,4,False,travel,False,False,0.0,True,0.0,False,0.0,0.0,0,0.0,2025-06-07T10:00:38,settled,taxable_sale
TXN02135,synthetic,,order_synth_2135,11013.91,upi,2025-06-06T21:18:26,4,False,travel,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-06-08T07:18:26,settled,taxable_sale
TXN01092,synthetic,,order_synth_1092,13721.19,card,2025-06-06T21:45:04,4,False,ecommerce,False,False,0.0,True,311.29,False,56.03,0.0227,2,0.0268,2025-06-09T02:45:04,settled,gst_on_fee
TXN01093,synthetic,,order_synth_1093,6584.6,card,2025-06-06T21:48:19,4,False,ecommerce,False,False,0.0,True,117.41,False,21.13,0.0178,2,0.021,2025-06-09T08:48:19,settled,gst_on_fee
TXN01413,synthetic,,order_synth_1413,13102.9,card,2025-06-06T22:24:28,4,False,food_delivery,False,False,0.0,True,280.8,False,50.54,0.0214,2,0.0253,2025-06-09T16:24:28,settled,gst_on_fee
TXN01954,synthetic,,order_synth_1954,3042.17,wallet,2025-06-06T23:01:19,4,False,food_delivery,False,True,636.13,True,51.77,False,9.32,0.017,1,0.2292,2025-06-08T17:01:19,refunded,refund_credit_note
TXN00654,synthetic,,order_synth_654,19227.07,card,2025-06-06T23:49:31,4,False,food_delivery,False,False,0.0,False,411.27,False,0.0,0.0214,2,0.0214,2025-06-09T15:49:31,settled,exempt
TXN00711,synthetic,,order_synth_711,19290.71,card,2025-06-07T00:14:27,5,True,ecommerce,False,False,0.0,True,435.38,False,78.37,0.0226,4,0.0266,2025-06-11T18:14:27,settled,gst_on_fee
TXN00230,synthetic,,order_synth_230,8081.24,upi,2025-06-07T03:30:37,5,True,ecommerce,False,False,0.0,True,22.23,False,4.0,0.0028,2,0.0032,2025-06-09T09:30:37,settled,gst_on_fee
TXN01367,synthetic,,order_synth_1367,1719.74,netbanking,2025-06-07T03:31:06,5,True,saas,False,False,0.0,True,32.45,False,5.84,0.0189,3,0.0223,2025-06-10T13:31:06,settled,gst_on_fee
TXN00542,synthetic,,order_synth_542,4075.86,netbanking,2025-06-07T03:38:54,5,True,travel,False,False,0.0,True,75.5,True,13.59,0.0185,4,0.0219,2025-06-11T15:38:54,settled,gst_on_fee
TXN00914,synthetic,,order_synth_914,17654.51,card,2025-06-07T03:51:49,5,True,food_delivery,False,False,0.0,True,336.58,False,60.58,0.0191,2,0.0225,2025-06-09T08:51:49,settled,gst_on_fee
TXN01722,synthetic,,order_synth_1722,5252.27,upi,2025-06-07T04:25:44,5,True,travel,False,False,0.0,True,8.33,False,1.5,0.0016,1,0.0019,2025-06-08T18:25:44,settled,gst_on_fee
TXN02011,synthetic,,order_synth_2011,20587.34,card,2025-06-07T05:54:45,5,True,ecommerce,False,False,0.0,True,365.36,False,65.76,0.0177,4,0.0209,2025-06-11T22:54:45,settled,gst_on_fee
TXN01310,synthetic,,order_synth_1310,13003.41,wallet,2025-06-07T05:57:00,5,True,food_delivery,False,False,0.0,True,210.7,False,37.93,0.0162,3,0.0191,2025-06-10T18:57:00,settled,gst_on_fee
TXN01917,synthetic,,order_synth_1917,23233.02,upi,2025-06-07T06:08:20,5,True,saas,False,False,0.0,True,0.0,False,0.0,0.0,2,0.0,2025-06-09T22:08:20,settled,taxable_sale
TXN00882,synthetic,,order_synth_882,21681.53,upi,2025-06-07T07:17:44,5,True,travel,False,False,0.0,True,43.83,False,7.89,0.002,3,0.0024,2025-06-10T14:17:44,settled,gst_on_fee
TXN02196,synthetic,,order_synth_2196,1637.4,wallet,2025-06-07T11:18:47,5,True,food_delivery,False,False,0.0,True,25.64,False,4.62,0.0157,3,0.0185,2025-06-11T03:18:47,settled,gst_on_fee
TXN01107,synthetic,,order_synth_1107,13083.18,card,2025-06-07T12:13:27,5,True,saas,True,False,0.0,True,243.51,False,43.83,0.0186,7,0.022,2025-06-14T21:13:27,disputed,gst_on_fee
TXN01762,synthetic,,order_synth_1762,11913.84,upi,2025-06-07T13:44:01,5,True,saas,False,True,11831.09,True,0.0,False,0.0,0.0,1,0.9931,2025-06-09T00:44:01,refunded,refund_credit_note
TXN02049,synthetic,,order_synth_2049,21827.44,netbanking,2025-06-07T14:48:23,5,True,food_delivery,False,False,0.0,True,415.74,False,74.83,0.019,4,0.0225,2025-06-11T23:48:23,settled,gst_on_fee
TXN01840,synthetic,,order_synth_1840,4244.37,card,2025-06-07T15:04:14,5,True,ecommerce,False,False,0.0,True,92.64,False,16.68,0.0218,4,0.0258,2025-06-11T20:04:14,settled,gst_on_fee
TXN01088,synthetic,,order_synth_1088,21675.67,upi,2025-06-07T17:28:33,5,True,travel,False,False,0.0,True,0.0,False,0.0,0.0,2,0.0,2025-06-10T00:28:33,settled,taxable_sale
TXN01972,synthetic,,order_synth_1972,16827.07,upi,2025-06-07T17:59:36,5,True,food_delivery,False,False,0.0,True,0.0,False,0.0,0.0,2,0.0,2025-06-09T19:59:36,settled,taxable_sale
TXN01558,synthetic,,order_synth_1558,11605.71,card,2025-06-07T18:05:09,5,True,retail,False,False,0.0,False,223.46,False,0.0,0.0193,4,0.0193,2025-06-12T02:05:09,settled,exempt
TXN00015,synthetic,,order_synth_15,9857.63,card,2025-06-07T18:14:31,5,True,travel,True,False,0.0,True,195.03,False,35.11,0.0198,10,0.0233,2025-06-18T02:14:31,disputed,gst_on_fee
TXN01786,synthetic,,order_synth_1786,24498.35,card,2025-06-07T20:08:28,5,True,travel,False,False,0.0,True,453.23,False,81.58,0.0185,4,0.0218,2025-06-12T03:08:28,settled,gst_on_fee
TXN01463,synthetic,,order_synth_1463,22809.8,upi,2025-06-07T20:37:58,5,True,retail,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-06-09T04:37:58,settled,taxable_sale
TXN00062,synthetic,,order_synth_62,16280.35,card,2025-06-07T20:47:19,5,True,ecommerce,False,False,0.0,True,345.07,False,62.11,0.0212,3,0.025,2025-06-11T16:47:19,settled,gst_on_fee
TXN02005,synthetic,,order_synth_2005,8215.76,card,2025-06-07T22:06:40,5,True,travel,False,False,0.0,True,194.74,False,35.05,0.0237,4,0.028,2025-06-12T15:06:40,settled,gst_on_fee
TXN02007,synthetic,,order_synth_2007,12295.11,netbanking,2025-06-07T22:47:40,5,True,saas,False,False,0.0,True,239.91,False,43.18,0.0195,3,0.023,2025-06-11T07:47:40,settled,gst_on_fee
TXN00545,synthetic,,order_synth_545,18419.12,card,2025-06-07T22:48:21,5,True,travel,False,False,0.0,True,324.14,False,58.35,0.0176,3,0.0208,2025-06-11T13:48:21,settled,gst_on_fee
TXN01960,synthetic,,order_synth_1960,12982.09,card,2025-06-07T23:35:32,5,True,ecommerce,False,False,0.0,True,270.67,False,48.72,0.0208,4,0.0246,2025-06-12T09:35:32,settled,gst_on_fee
TXN00562,synthetic,,order_synth_562,17972.92,upi,2025-06-08T00:05:50,6,True,saas,False,False,0.0,True,0.0,False,0.0,0.0,2,0.0,2025-06-10T00:05:50,settled,taxable_sale
TXN01338,synthetic,,order_synth_1338,24932.05,card,2025-06-08T00:33:34,6,True,travel,False,False,0.0,True,471.42,False,84.86,0.0189,3,0.0223,2025-06-11T01:33:34,settled,gst_on_fee
TXN01076,synthetic,,order_synth_1076,12864.69,netbanking,2025-06-08T00:46:56,6,True,saas,False,False,0.0,True,239.62,False,43.13,0.0186,3,0.022,2025-06-11T11:46:56,settled,gst_on_fee
TXN02094,synthetic,,order_synth_2094,14921.93,upi,2025-06-08T02:38:24,6,True,food_delivery,True,False,0.0,True,0.0,False,0.0,0.0,11,0.0,2025-06-19T04:38:24,disputed,taxable_sale
TXN00371,synthetic,,order_synth_371,23521.87,netbanking,2025-06-08T03:12:29,6,True,saas,False,False,0.0,True,358.11,False,64.46,0.0152,4,0.018,2025-06-12T11:12:29,settled,gst_on_fee
TXN00887,synthetic,,order_synth_887,5716.58,card,2025-06-08T03:19:09,6,True,food_delivery,False,False,0.0,True,108.24,False,19.48,0.0189,3,0.0223,2025-06-11T14:19:09,settled,gst_on_fee
TXN00570,synthetic,,order_synth_570,14236.31,card,2025-06-08T03:31:58,6,True,ecommerce,False,False,0.0,True,287.15,False,51.69,0.0202,4,0.0238,2025-06-12T08:31:58,settled,gst_on_fee
TXN01989,synthetic,,order_synth_1989,7806.07,upi,2025-06-08T03:47:17,6,True,ecommerce,False,False,0.0,True,0.0,False,0.0,0.0,2,0.0,2025-06-10T06:47:17,settled,taxable_sale
TXN01790,synthetic,,order_synth_1790,22797.97,netbanking,2025-06-08T04:50:04,6,True,retail,False,False,0.0,True,445.27,False,80.15,0.0195,3,0.023,2025-06-11T16:50:04,settled,gst_on_fee
TXN00225,synthetic,,order_synth_225,3017.88,upi,2025-06-08T06:13:46,6,True,food_delivery,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-06-09T16:13:46,settled,taxable_sale
TXN00937,synthetic,,order_synth_937,7193.36,upi,2025-06-08T07:00:07,6,True,ecommerce,False,False,0.0,True,22.27,False,4.01,0.0031,3,0.0037,2025-06-11T19:00:07,settled,gst_on_fee
TXN01253,synthetic,,order_synth_1253,4238.81,netbanking,2025-06-08T07:38:48,6,True,saas,False,False,0.0,True,63.53,False,11.44,0.015,3,0.0177,2025-06-11T18:38:48,settled,gst_on_fee
TXN00237,synthetic,,order_synth_237,1704.27,upi,2025-06-08T08:27:43,6,True,saas,False,False,0.0,True,1.24,False,0.22,0.0007,2,0.0009,2025-06-10T09:27:43,settled,gst_on_fee
TXN00202,synthetic,,order_synth_202,4728.27,upi,2025-06-08T09:06:36,6,True,retail,False,False,0.0,True,0.0,False,0.0,0.0,2,0.0,2025-06-10T10:06:36,settled,taxable_sale
TXN00170,synthetic,,order_synth_170,17628.08,upi,2025-06-08T10:13:40,6,True,saas,False,False,0.0,True,0.0,False,0.0,0.0,4,0.0,2025-06-12T21:13:40,settled,taxable_sale
TXN00201,synthetic,,order_synth_201,19565.24,card,2025-06-08T11:07:31,6,True,travel,False,False,0.0,True,382.08,False,68.77,0.0195,3,0.023,2025-06-11T23:07:31,settled,gst_on_fee
TXN00380,synthetic,,order_synth_380,882.1,card,2025-06-08T12:02:18,6,True,travel,False,False,0.0,True,16.85,False,3.03,0.0191,3,0.0225,2025-06-11T21:02:18,settled,gst_on_fee
TXN02249,synthetic,,order_synth_2249,5248.93,wallet,2025-06-08T13:13:19,6,True,ecommerce,False,False,0.0,True,81.63,False,14.69,0.0156,3,0.0184,2025-06-11T17:13:19,settled,gst_on_fee
TXN00318,synthetic,,order_synth_318,904.07,card,2025-06-08T14:15:56,6,True,travel,False,False,0.0,True,20.16,False,3.63,0.0223,4,0.0263,2025-06-12T23:15:56,settled,gst_on_fee
TXN01155,synthetic,,order_synth_1155,1764.51,upi,2025-06-08T14:55:46,6,True,food_delivery,False,False,0.0,True,2.5,False,0.45,0.0014,2,0.0017,2025-06-11T03:55:46,settled,gst_on_fee
TXN00583,synthetic,,order_synth_583,19507.11,card,2025-06-08T15:58:48,6,True,ecommerce,False,False,0.0,True,437.21,False,78.7,0.0224,3,0.0264,2025-06-12T02:58:48,settled,gst_on_fee
TXN00609,synthetic,,order_synth_609,12161.71,upi,2025-06-08T16:38:16,6,True,food_delivery,False,False,0.0,True,0.0,False,0.0,0.0,3,0.0,2025-06-12T04:38:16,settled,taxable_sale
TXN00957,synthetic,,order_synth_957,23621.91,upi,2025-06-08T16:53:18,6,True,food_delivery,False,False,0.0,True,0.0,False,0.0,0.0,3,0.0,2025-06-12T11:53:18,settled,taxable_sale
TXN00324,synthetic,,order_synth_324,17241.73,card,2025-06-08T17:28:28,6,True,travel,False,True,17090.4,True,327.01,False,58.86,0.019,5,1.0136,2025-06-13T20:28:28,refunded,refund_credit_note
TXN00046,synthetic,,order_synth_46,5020.13,card,2025-06-08T17:58:03,6,True,ecommerce,False,False,0.0,True,103.2,False,18.58,0.0206,3,0.0243,2025-06-12T09:58:03,settled,gst_on_fee
TXN00422,synthetic,,order_synth_422,18291.78,card,2025-06-08T18:12:48,6,True,food_delivery,False,False,0.0,True,354.3,False,63.77,0.0194,4,0.0229,2025-06-13T10:12:48,settled,gst_on_fee
TXN00242,synthetic,,order_synth_242,410.18,card,2025-06-08T18:53:52,6,True,saas,False,True,156.6,True,8.34,False,1.5,0.0203,4,0.4058,2025-06-13T03:53:52,refunded,refund_credit_note
TXN02176,synthetic,,order_synth_2176,22106.3,upi,2025-06-08T19:15:04,6,True,retail,False,False,0.0,True,0.0,False,0.0,0.0,3,0.0,2025-06-12T09:15:04,settled,taxable_sale
TXN00460,synthetic,,order_synth_460,13446.25,upi,2025-06-08T19:24:10,6,True,retail,False,False,0.0,True,0.0,False,0.0,0.0,2,0.0,2025-06-11T13:24:10,settled,taxable_sale
TXN00690,synthetic,,order_synth_690,12724.4,card,2025-06-08T19:59:12,6,True,ecommerce,False,False,0.0,True,211.32,False,38.04,0.0166,2,0.0196,2025-06-11T07:59:12,settled,gst_on_fee
TXN00071,synthetic,,order_synth_71,14622.92,upi,2025-06-08T22:16:49,6,True,travel,False,False,0.0,True,0.0,False,0.0,0.0,2,0.0,2025-06-10T22:16:49,settled,taxable_sale
TXN01020,synthetic,,order_synth_1020,17839.87,upi,2025-06-08T22:55:27,6,True,saas,False,False,0.0,True,22.21,False,4.0,0.0012,2,0.0015,2025-06-11T00:55:27,settled,gst_on_fee
TXN01874,synthetic,,order_synth_1874,8409.33,wallet,2025-06-09T00:02:34,0,False,saas,False,False,0.0,True,113.84,False,20.49,0.0135,1,0.016,2025-06-10T13:02:34,settled,gst_on_fee
TXN01173,synthetic,,order_synth_1173,17096.4,netbanking,2025-06-09T01:57:24,0,False,ecommerce,False,False,0.0,True,335.97,False,60.47,0.0197,3,0.0232,2025-06-12T05:57:24,settled,gst_on_fee
TXN00487,synthetic,,order_synth_487,4810.32,upi,2025-06-09T02:09:53,0,False,travel,False,False,0.0,True,0.0,False,0.0,0.0,2,0.0,2025-06-11T18:09:53,settled,taxable_sale
TXN01174,synthetic,,order_synth_1174,21814.21,card,2025-06-09T03:50:49,0,False,travel,True,False,0.0,True,466.91,False,84.04,0.0214,4,0.0253,2025-06-13T09:50:49,disputed,gst_on_fee
TXN01519,synthetic,,order_synth_1519,20099.63,card,2025-06-09T04:32:36,0,False,food_delivery,False,False,0.0,True,426.44,False,76.76,0.0212,3,0.025,2025-06-12T09:32:36,settled,gst_on_fee
TXN00820,synthetic,,order_synth_820,20789.66,netbanking,2025-06-09T05:04:18,0,False,ecommerce,False,False,0.0,True,395.78,False,71.24,0.019,2,0.0225,2025-06-11T18:04:18,settled,gst_on_fee
TXN00800,synthetic,,order_synth_800,2408.41,netbanking,2025-06-09T07:19:41,0,False,retail,True,False,0.0,True,42.86,False,7.71,0.0178,11,0.021,2025-06-20T14:19:41,disputed,gst_on_fee
TXN00663,synthetic,,order_synth_663,1189.43,netbanking,2025-06-09T10:18:25,0,False,ecommerce,False,False,0.0,True,22.96,False,4.13,0.0193,2,0.0228,2025-06-11T15:18:25,settled,gst_on_fee
TXN00718,synthetic,,order_synth_718,20474.77,upi,2025-06-09T12:01:05,0,False,food_delivery,False,False,0.0,True,135.49,False,24.39,0.0066,0,0.0078,2025-06-09T22:01:05,settled,gst_on_fee
TXN00786,synthetic,,order_synth_786,3806.0,card,2025-06-09T12:22:10,0,False,food_delivery,False,False,0.0,True,73.46,False,13.22,0.0193,1,0.0228,2025-06-10T14:22:10,settled,gst_on_fee
TXN01069,synthetic,,order_synth_1069,19179.89,wallet,2025-06-09T13:09:57,0,False,food_delivery,False,False,0.0,True,316.23,False,56.92,0.0165,0,0.0195,2025-06-10T05:09:57,settled,gst_on_fee
TXN00490,synthetic,,order_synth_490,8294.45,upi,2025-06-09T13:10:23,0,False,food_delivery,False,True,4796.98,True,0.0,False,0.0,0.0,2,0.5783,2025-06-12T05:10:23,refunded,refund_credit_note
TXN00766,synthetic,,order_synth_766,5541.37,upi,2025-06-09T13:27:18,0,False,saas,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-06-10T22:27:18,settled,taxable_sale
TXN01464,synthetic,,order_synth_1464,4255.3,netbanking,2025-06-09T13:47:35,0,False,ecommerce,True,False,0.0,True,69.88,False,12.58,0.0164,7,0.0194,2025-06-17T07:47:35,disputed,gst_on_fee
TXN01633,synthetic,,order_synth_1633,20930.77,wallet,2025-06-09T13:52:58,0,False,ecommerce,False,False,0.0,True,387.39,False,69.73,0.0185,1,0.0218,2025-06-11T02:52:58,settled,gst_on_fee
TXN01760,synthetic,,order_synth_1760,13878.82,card,2025-06-09T14:02:39,0,False,saas,False,False,0.0,True,301.99,False,54.36,0.0218,2,0.0257,2025-06-12T02:02:39,settled,gst_on_fee
TXN00600,synthetic,,order_synth_600,5148.6,card,2025-06-09T14:56:39,0,False,saas,False,False,0.0,True,100.8,False,18.14,0.0196,2,0.0231,2025-06-12T01:56:39,settled,gst_on_fee
TXN00730,synthetic,,order_synth_730,10974.82,upi,2025-06-09T15:18:26,0,False,retail,False,False,0.0,True,3.22,False,0.58,0.0003,1,0.0003,2025-06-11T11:18:26,settled,gst_on_fee
TXN01238,synthetic,,order_synth_1238,18951.04,card,2025-06-09T17:55:46,0,False,food_delivery,False,False,0.0,True,368.22,False,66.28,0.0194,2,0.0229,2025-06-12T00:55:46,settled,gst_on_fee
TXN00317,synthetic,,order_synth_317,16486.95,card,2025-06-09T18:53:23,0,False,retail,False,False,0.0,True,354.62,False,63.83,0.0215,2,0.0254,2025-06-11T18:53:23,settled,gst_on_fee
TXN01746,synthetic,,order_synth_1746,16748.38,upi,2025-06-09T18:56:11,0,False,food_delivery,False,False,0.0,True,34.58,False,6.22,0.0021,0,0.0024,2025-06-10T13:56:11,settled,gst_on_fee
TXN01576,synthetic,,order_synth_1576,22737.77,upi,2025-06-09T19:36:46,0,False,retail,False,False,0.0,True,24.33,False,4.38,0.0011,0,0.0013,2025-06-10T05:36:46,settled,gst_on_fee
TXN01094,synthetic,,order_synth_1094,20577.19,upi,2025-06-09T21:27:01,0,False,travel,False,False,0.0,True,14.26,False,2.57,0.0007,1,0.0008,2025-06-11T08:27:01,settled,gst_on_fee
TXN00599,synthetic,,order_synth_599,14612.98,wallet,2025-06-09T21:36:26,0,False,ecommerce,False,False,0.0,True,183.53,False,33.04,0.0126,0,0.0148,2025-06-10T12:36:26,settled,gst_on_fee
TXN02237,synthetic,,order_synth_2237,14842.1,upi,2025-06-09T22:09:54,0,False,saas,False,False,0.0,True,0.0,False,0.0,0.0,2,0.0,2025-06-12T18:09:54,settled,taxable_sale
TXN00776,synthetic,,order_synth_776,3790.87,upi,2025-06-10T00:19:47,1,False,ecommerce,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-06-11T10:19:47,settled,taxable_sale
TXN00527,synthetic,,order_synth_527,14127.52,card,2025-06-10T00:38:57,1,False,ecommerce,False,False,0.0,True,214.59,False,38.63,0.0152,2,0.0179,2025-06-12T11:38:57,settled,gst_on_fee
TXN00142,synthetic,,order_synth_142,22336.4,upi,2025-06-10T02:14:40,1,False,food_delivery,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-06-11T19:14:40,settled,taxable_sale
TXN01888,synthetic,,order_synth_1888,21330.4,card,2025-06-10T03:01:06,1,False,retail,False,False,0.0,True,372.45,False,67.04,0.0175,3,0.0206,2025-06-13T12:01:06,settled,gst_on_fee
TXN01220,synthetic,,order_synth_1220,13980.55,netbanking,2025-06-10T05:07:28,1,False,saas,False,False,0.0,False,258.38,False,0.0,0.0185,2,0.0185,2025-06-12T05:07:28,settled,exempt
TXN00516,synthetic,,order_synth_516,24673.27,upi,2025-06-10T05:55:23,1,False,travel,False,False,0.0,True,12.35,False,2.22,0.0005,1,0.0006,2025-06-11T20:55:23,settled,gst_on_fee
TXN02085,synthetic,,order_synth_2085,8572.81,wallet,2025-06-10T06:00:13,1,False,retail,False,False,0.0,True,113.84,False,20.49,0.0133,1,0.0157,2025-06-11T19:00:13,settled,gst_on_fee
TXN00988,synthetic,,order_synth_988,5987.35,upi,2025-06-10T06:47:24,1,False,ecommerce,False,True,3197.8,True,8.65,False,1.56,0.0014,1,0.5358,2025-06-11T08:47:24,refunded,refund_credit_note
TXN01919,synthetic,,order_synth_1919,15212.36,upi,2025-06-10T06:50:35,1,False,food_delivery,False,False,0.0,True,3.15,False,0.57,0.0002,1,0.0002,2025-06-11T14:50:35,settled,gst_on_fee
TXN00904,synthetic,,order_synth_904,21132.34,upi,2025-06-10T07:41:50,1,False,food_delivery,False,False,0.0,True,69.69,False,12.54,0.0033,0,0.0039,2025-06-10T18:41:50,settled,gst_on_fee
TXN01385,synthetic,,order_synth_1385,18765.38,card,2025-06-10T08:14:13,1,False,saas,False,False,0.0,True,360.64,False,64.92,0.0192,2,0.0227,2025-06-12T08:14:13,settled,gst_on_fee
TXN01450,synthetic,,order_synth_1450,15682.23,card,2025-06-10T08:43:01,1,False,saas,False,False,0.0,True,324.1,False,58.34,0.0207,3,0.0244,2025-06-13T16:43:01,settled,gst_on_fee
TXN01246,synthetic,,order_synth_1246,5085.67,upi,2025-06-10T09:11:26,1,False,food_delivery,False,False,0.0,True,0.0,False,0.0,0.0,1,0.0,2025-06-11T10:11:26,settled,taxable_sale
TXN01376,synthetic,,order_synth_1376,10066.46,upi,2025-06-10T09:24:32,1,False,ecommerce,False,False,0.0,True,7.37,False,1.33,0.0007,1,0.0009,2025-06-11T19:24:32,settled,gst_on_fee
